4.45	4.25 2.98258836136221 1.25 0.478713553878169 3533.125 1043.23132571752 2086.46265143504 3 0 0.75 0
4.45	4.25 2.98258836136221 1 0.408248290463863 4265.33333333333 457.166666666667 791.835894193572 3 0 1 0
4.45	4.25 2.98258836136221 1.25 0.478713553878169 3505.25 1061.12576815066 2122.25153630132 3 0 0.75 0
4.45	4.25 2.98258836136221 1 0.408248290463863 4484.5 503 871.221556207145 3 0 1 0
4.45	4.25 2.98258836136221 1.25 0.478713553878169 2344.91666666667 886.707434056528 2171.98076457106 3 0 0.5 0
4.45	4.25 2.98258836136221 1 0.408248290463863 2866.9 997.005922750713 2229.3730172405 3 0 0.6 0
4.45	4.25 2.98258836136221 1 0.408248290463863 2858.5 933.766927557407 2087.96632515948 3 0 0.6 0
4.45	4.25 2.98258836136221 1 0.408248290463863 3260.9 1019.0672990534 2278.70375433052 3 2 0.6 0.4
7.87	4.25 2.98258836136221 1.25 0.478713553878169 2435.91666666667 902.182884422247 2209.88772150683 3 0 0.5 0
7.87	4.25 2.98258836136221 1 0.408248290463863 4542.33333333333 455.166666666667 788.371792578434 3 0 1 0
7.87	4.25 2.98258836136221 1 0.408248290463863 2904.3 968.414833632777 2165.44139842204 3 0 0.6 0
7.87	4.25 2.98258836136221 1 0.408248290463863 2909.9 1003.66010680907 2244.25222512979 3 0 0.6 0
7.87	4.25 2.98258836136221 1.5 0.645497224367903 2890.1 1063.93925343508 2379.04049461122 3 2 0.6 0.4
7.87	4.25 2.98258836136221 1.25 0.478713553878169 2478 919.652887416406 2252.68031464742 3 2 0.5 0.333333333333333
7.87	4.25 2.98258836136221 1.25 0.478713553878169 2622.91666666667 970.93132624186 2378.2863245763 3 2 0.5 0.333333333333333
7.87	4.25 2.98258836136221 1 0.408248290463863 2902.7 998.901353988471 2233.6113303348 3 0 0.6 0
7.87	4.25 2.98258836136221 1.25 0.478713553878169 1884.0625 772.347727927532 2184.52926340632 3 0 0.375 0
7.87	4.25 2.98258836136221 1.75 0.75 1970.6875 780.341236812803 2207.13832075932 3 2 0.375 0.25
7.87	4.25 2.98258836136221 1 0.408248290463863 2914.2 991.314337130257 2216.6462448934 3 0 0.6 0
7.87	4.25 2.98258836136221 1.25 0.478713553878169 3340 1112.99730457895 2225.99460915789 3 0 0.75 0
7.87	4.25 2.98258836136221 1 0.408248290463863 2806.4 1038.16257638195 2321.40209248635 3 0 0.6 0
7.87	4.25 2.98258836136221 1.25 0.478713553878169 2417.75 942.58039223895 2308.84100253785 3 0 0.5 0
7.87	4.25 2.98258836136221 1 0.408248290463863 2965.4 1028.10229792565 2298.90662598549 3 2 0.6 0.4
7.87	4.25 2.98258836136221 1.25 0.478713553878169 3386.25 1131.8479082898 2263.6958165796 3 2 0.75 0.5
7.87	4.25 2.98258836136221 1.25 0.478713553878169 2524.16666666667 939.293809790691 2300.79055254203 3 2 0.5 0.333333333333333
7.87	4.25 2.98258836136221 1.25 0.478713553878169 2493.75 943.831612365257 2311.9058534032 3 2 0.5 0.333333333333333
7.87	4.25 2.98258836136221 1 0.408248290463863 2212.07142857143 810.358888956964 2144.00809289073 3 0 0.428571428571429 0
7.87	4.25 2.98258836136221 1 0.408248290463863 2937 980.566902358019 2192.61425015893 3 0 0.6 0
14	4.25 2.98258836136221 1.75 0.629152869605896 1634.15 685.720027294911 2168.43712344475 3 2 0.3 0.2
14	4.25 2.98258836136221 2.25 1.10867789130417 1379.45833333333 591.519097447582 2049.082260853 3 2 0.25 0.166666666666667
14	4.25 2.98258836136221 1.25 0.478713553878169 1992.25 800.230385353404 2263.39332797966 3 2 0.375 0.25
14	4.25 2.98258836136221 1.5 0.645497224367903 1791.72222222222 738.209715531392 2214.62914659417 3 2 0.333333333333333 0.222222222222222
14	4.25 2.98258836136221 1.5 0.645497224367903 1458.63636363636 605.978000241642 2009.80165801142 3 2 0.272727272727273 0.181818181818182
14	4.25 2.98258836136221 1.25 0.478713553878169 2572.83333333333 978.095715039064 2395.83542144837 3 2 0.5 0.333333333333333
14	4.25 2.98258836136221 2 0.816496580927726 1523.22727272727 589.849238687451 1956.30860760306 3 2 0.272727272727273 0.181818181818182
14	4.25 2.98258836136221 1.75 0.853912563829966 1969.625 811.803139346955 2296.12601928304 3 2 0.375 0.25
14	4.25 2.98258836136221 1.25 0.478713553878169 1738.1 677.384113910105 2142.07665077088 3 2 0.3 0.2
14	4.25 2.98258836136221 1.5 0.645497224367903 2165.71428571429 855.483613276744 2263.39689142122 3 0 0.428571428571429 0
14	4.25 2.98258836136221 1.5 0.5 2140.14285714286 869.22701507805 2299.75851475551 3 2 0.428571428571429 0.285714285714286
14	4.25 2.98258836136221 1.75 0.75 1534.8 655.432775601994 2072.66042402834 3 0 0.3 0
14	4.25 2.98258836136221 1.5 0.645497224367903 1458 577.019465561053 1913.75706399741 3 0 0.272727272727273 0
14	4.25 2.98258836136221 1.25 0.478713553878169 1888.0625 760.365815610557 2150.63929760266 3 0 0.375 0
14	4.25 2.98258836136221 2 0.707106781186548 1422.04545454545 600.485119997859 1991.58383522444 3 0 0.272727272727273 0
14	4.25 2.98258836136221 1.25 0.478713553878169 1604.5 641.6829435165 2029.17963719332 3 2 0.3 0.2
14	4.25 2.98258836136221 1.5 0.645497224367903 2152.57142857143 857.520952323306 2268.78718387474 3 0 0.428571428571429 0
14	4.25 2.98258836136221 1.75 0.853912563829966 1565.85 650.834379213842 2058.11901785749 3 0 0.3 0
14	4.25 2.98258836136221 1.75 0.629152869605896 1581.1 646.798250358384 2045.35565774431 3 0 0.3 0
14	4.25 2.98258836136221 1.25 0.478713553878169 1685.45 661.682487006503 2092.42374678532 3 2 0.3 0.2
1.35	4.25 2.98258836136221 1 0.408248290463863 3467.16666666667 371.333333333333 643.168199877243 3 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 4148.33333333333 207.666666666667 359.689217705137 3 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 1705.5 877 1519.00855823791 1 0 0.333333333333333 0
1.35	4.25 2.98258836136221 0.75 0.478713553878169 4277.5 0 0 2 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 4416 631.5 1093.79008497975 3 2 1 0.666666666666667
1.35	4.25 2.98258836136221 1 0.408248290463863 3744.5 NA NA 1 0 1 0
1.35	4.25 2.98258836136221 0.75 0.478713553878169 4640.5 0 0 2 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 3460.5 911.106717130326 2037.29655426008 3 2 0.6 0.4
1.35	4.25 2.98258836136221 0.75 0.478713553878169 NA NA NA 0 0 NA NA
1.35	4.25 2.98258836136221 0.75 0.478713553878169 5093.5 0 0 2 2 1 1
1.35	4.25 2.98258836136221 1 0.408248290463863 3940.83333333333 431.666666666667 747.668598600565 3 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 4030.5 220 381.051177665153 3 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 4393 351.5 608.81585886046 3 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 4779.83333333333 711.166666666667 1231.77679931607 3 2 1 0.666666666666667
1.35	4.25 2.98258836136221 1 0.408248290463863 4774.83333333333 572.166666666667 991.021737063993 3 2 1 0.666666666666667
1.35	4.25 2.98258836136221 1 0.408248290463863 3468.5 NA NA 1 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 4036.66666666667 529.333333333333 916.832227473126 3 0 1 0
1.35	4.25 2.98258836136221 0.75 0.478713553878169 4141 0 0 2 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 4365.5 141.5 245.085189270996 3 0 1 0
1.35	4.25 2.98258836136221 1 0.408248290463863 3381.5 NA NA 1 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4154.5 498 862.561302169301 3 0 1 0
3.225	4.25 2.98258836136221 1.25 0.478713553878169 3416.5 1110.08800326821 2220.17600653642 3 2 0.75 0.5
3.225	4.25 2.98258836136221 1.25 0.478713553878169 2710.25 678.161420680947 1661.14944390925 3 0 0.5 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4087.66666666667 599.333333333333 1038.07578400295 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4616 624 1080.79970392298 3 2 1 0.666666666666667
3.225	4.25 2.98258836136221 1 0.408248290463863 4573.83333333333 405.166666666667 701.76925219999 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4055.5 276.5 478.912048292795 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4055 273 472.849870466304 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4480.66666666667 506.333333333333 876.995058899042 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4354.33333333333 536.166666666667 928.667907991513 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4800.33333333333 539.166666666667 933.86406041422 3 2 1 0.666666666666667
3.225	4.25 2.98258836136221 1 0.408248290463863 4388.5 545.5 944.833715528823 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4110.16666666667 448.833333333333 777.402137463831 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4653.5 557.5 965.618325219649 3 2 1 0.666666666666667
3.225	4.25 2.98258836136221 1 0.408248290463863 4204 675 1169.13429510899 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4089.5 427 739.585694831911 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 3957.5 223.5 387.113355491644 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4401.33333333333 374.166666666667 648.075677165355 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4462.33333333333 324.166666666667 561.473136786911 3 0 1 0
3.225	4.25 2.98258836136221 1 0.408248290463863 4298.66666666667 508.333333333333 880.459160514179 3 0 1 0
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
1000	4.25 2.98258836136221 4 1.87082869338697 762.369565217391 328.885995807862 1577.28182627144 3 2 0.130434782608696 0.0869565217391304
